Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATL,Braves,1,1,0,12,0,1,,12.0,53,11,7,6,1,11,6,,1,4.63582,1.48537,8.18927,4.87196,1.6809,1.10298,0.205466,0.122236,0.08323006331920624,,0.246167,0.293129,0.702376,4.72072,52.90000000000001,4.408333333333334,52.0,4.333333333333333,-0.0211848,-0.025191,0,999.0,16.0,NL,Rolddy Muñoz,691548,sa3011575,sa3011575
PIT,Pirates,0,0,0,1,0,0,,1.55278,7,2,1,1,0,1,1,0.0,0,5.63465,1.63527,6.47228,5.98392,1.08161,1.17749,0.162858,0.15057,0.012288272380828857,,0.262649,0.295136,0.65523,5.59248,5.290550184249878,3.407153768590836,6.763885259628296,4.355992543321102,-0.021185,-0.0162596,0,999.0,27.0,NL,Julian Bosnic,669343,sa3020734,sa3020734
STL,Cardinals,0,0,1,1,0,0,,3.40122,15,4,2,2,1,2,1,0.0,0,5.83103,1.51703,4.15015,3.92409,1.05761,1.47733,0.105304,0.099568,0.005735874176025391,,0.277571,0.280449,0.628787,5.83151,3.4690197944641117,1.0199342957599273,5.006094455718994,1.4718530667796834,-0.0211892,0.00919672,0,999.0,28.0,NL,Jawilme Ramirez,691711,sa3016204,sa3016204
KCR,Royals,0,0,1,1,0,0,,3.89897,17,4,3,3,1,2,2,0.0,0,6.23663,1.63643,5.15673,4.92492,1.04707,1.41156,0.130201,0.124348,0.005852751433849335,,0.286548,0.303572,0.620792,5.85794,4.152370119094849,1.0649918448455653,4.494844675064087,1.1528290555742298,-0.0211915,-0.0438067,0,999.0,7.0,AL,Shane Panzini,695556,sa3018257,sa3018257
STL,Cardinals,0,0,0,1,0,0,,1.9298,8,2,1,1,0,1,1,0.0,0,5.37393,1.47591,5.69682,3.72233,1.53045,1.38899,0.144691,0.0945415,0.05014912039041519,,0.271452,0.290448,0.653845,5.29063,8.080512309074404,4.187230107224793,8.64899480342865,4.481811307616902,-0.0212341,-0.000455364,0,999.0,28.0,NL,Hunter Hayes,702119,sa3020450,sa3020450
COL,Rockies,0,0,0,1,0,0,,1.74781,8,2,1,1,0,1,1,0.0,0,6.08691,1.69069,6.14088,5.23963,1.17201,1.4167,0.149681,0.127713,0.021967515349388123,,0.282663,0.308605,0.64748,5.7587,6.73381609916687,3.8527097301966933,7.739064931869507,4.427856408096241,-0.0213102,0.00352247,0,999.0,19.0,NL,Evan Shawver,686900,sa3017780,sa3017780
WSN,Nationals,0,0,0,1,0,0,,1.55,8,2,1,1,0,1,1,0.0,0,5.50404,1.63153,7.28684,4.54755,1.60237,1.73734,0.167327,0.104425,0.06290214508771896,,0.263197,0.284826,0.707847,5.73544,5.269999647140504,3.3999998769452464,6.749999761581421,4.3548386898298785,-0.0213143,-0.0193633,0,999.0,24.0,NL,Gavin Bruni,696491,sa3027900,sa3027900
TOR,Blue Jays,0,0,1,1,0,0,,4.58543,19,5,3,3,1,3,2,0.0,0,5.83842,1.45432,5.15024,4.10348,1.25509,1.59453,0.135127,0.107664,0.02746390551328659,,0.267592,0.27543,0.61825,5.83696,8.632151317596435,1.882519005421504,9.92712926864624,2.1649307142482037,-0.0213315,-0.0195441,0,999.0,14.0,AL,Devereaux Harrison,687288,sa3020259,sa3020259
BOS,Red Sox,0,0,0,1,0,0,,1.50933,8,2,1,1,0,1,1,0.0,0,5.37957,1.883,8.06772,5.49982,1.46691,1.63594,0.164891,0.112407,0.05248367786407471,,0.267048,0.295858,0.755379,5.75727,4.969005203247071,3.292203543189174,6.546625137329102,4.33745218438535,-0.0213834,-0.0171361,0,999.0,3.0,AL,Jacob Webb,701288,sa3017547,sa3017547
COL,Rockies,0,0,0,1,0,0,,1.80454,9,2,1,1,0,1,1,0.0,0,6.16628,1.76401,5.69341,4.8579,1.17199,1.41145,0.133737,0.114111,0.019625946879386902,,0.296009,0.318974,0.657636,5.72312,7.15362539291382,3.964228915366572,8.022719860076904,4.4458433734462215,-0.0214543,0.00658578,0,999.0,19.0,NL,Matt Turner,676666,sa3005029,sa3005029
LAA,Angels,0,0,0,1,0,0,,1.43636,7,2,1,1,0,1,1,0.0,0,5.67247,1.63631,6.3652,5.18189,1.22835,1.57545,0.151315,0.123185,0.028129853308200836,,0.262325,0.280169,0.681345,5.92097,4.42903401851654,3.0835212005085553,6.181779742240906,4.3037937420175085,-0.0214877,-0.0245644,0,999.0,1.0,AL,Montana Semmel,687512,sa3011751,sa3011751
TOR,Blue Jays,0,0,1,1,0,0,,4.63016,21,5,3,3,1,3,2,0.0,0,5.8691,1.57959,5.55423,4.48658,1.23797,1.54619,0.137569,0.111125,0.026444032788276672,,0.274652,0.288914,0.64771,5.81512,8.963154697418215,1.9358213026978706,10.150780200958252,2.192319246445546,-0.0215008,-0.0169543,0,999.0,14.0,AL,Connor O'Halloran,683354,sa3023219,sa3023219
CIN,Reds,1,1,0,12,0,1,,12.0,56,12,7,7,2,11,7,,1,5.07245,1.60051,7.98018,5.03474,1.58502,1.36537,0.188657,0.119025,0.06963210552930832,,0.254823,0.291873,0.709544,5.20858,35.000000000000014,2.916666666666668,36.0,3.0,-0.0215759,-0.0145996,0,999.0,18.0,NL,Bryan Shaw,543766,8110,8110
CHC,Cubs,0,0,1,1,0,0,,3.22103,14,3,2,2,0,2,2,0.0,0,5.65113,1.65417,5.56882,5.85327,0.951403,1.19018,0.137604,0.144633,-0.007028654217720032,,0.264867,0.286807,0.659186,5.76848,14.035607862472535,4.35749315820145,14.105140447616577,4.379080236367643,-0.0216235,-0.00403678,0,999.0,17.0,NL,Nazier Mulé,702271,sa3023566,sa3023566
MIN,Twins,0,0,1,1,0,0,,2.8969,14,3,2,2,1,2,2,0.0,0,5.73731,1.6712,7.33882,5.88039,1.24802,1.63904,0.172986,0.138609,0.034377217292785645,,0.254314,0.278134,0.688396,6.0379,-0.6629404544830306,-0.2288447887527721,-0.5155003070831299,-0.17794895164215338,-0.0216267,-0.0222834,0,999.0,8.0,AL,Alejandro Hidalgo,691576,sa3015151,sa3015151
WSN,Nationals,0,0,0,1,0,0,,1.51192,7,2,1,1,0,1,1,0.0,0,5.92377,1.5206,4.59116,3.60885,1.2722,1.55894,0.11621,0.0913463,0.024864181876182556,,0.284071,0.290486,0.627266,5.74309,4.98824486732483,3.299267441491906,6.559624910354614,4.338591522821275,-0.0216333,-0.0213473,0,999.0,24.0,NL,Miguel Gomez,685777,sa3009527,sa3009527
CHW,White Sox,0,0,0,1,0,0,,1.0822,5,1,1,1,0,1,1,0.0,0,6.01129,1.9795,7.6636,8.44303,0.907683,1.31555,0.168673,0.185827,-0.01715494692325592,,0.257769,0.294254,0.704273,6.38865,4.408250379562379,4.073430682438806,4.410979986190796,4.075952967344112,-0.0216353,-0.0437201,0,999.0,4.0,AL,Madison Jeffrey,686700,sa3018206,sa3018206
STL,Cardinals,0,0,1,1,0,0,,4.09946,18,4,3,3,1,3,2,0.0,0,5.96329,1.61751,5.62632,4.70563,1.19566,1.4524,0.139528,0.116696,0.02283235639333725,,0.280288,0.299228,0.642305,5.73892,7.635973167419438,1.8626797013253888,7.497279167175293,1.8288474060453763,-0.0217194,-0.044191,0,999.0,28.0,NL,Inohan Paniagua,681644,sa3006417,sa3006417
ATH,Athletics,0,0,1,1,0,0,,2.94753,15,3,2,2,0,2,2,0.0,0,5.38284,1.73538,6.75061,5.44258,1.24033,1.4876,0.150182,0.121082,0.029099829494953156,,0.261067,0.282639,0.719514,5.80567,12.011685180664063,4.075176658780653,12.737625122070312,4.321464624240949,-0.021784,-0.0256648,0,999.0,10.0,AL,Steven Echavarria,806064,sa3023560,sa3023560
TOR,Blue Jays,0,0,0,1,0,0,,1.95347,9,2,1,1,0,2,1,0.0,0,5.24762,1.51245,6.98298,4.65677,1.49953,1.4517,0.173318,0.115581,0.05773644894361496,,0.254655,0.280701,0.680548,5.41952,10.255648827552797,5.249975440689954,10.767330288887024,5.511910609359535,-0.0218904,-0.000600665,0,999.0,14.0,AL,Hunter Gregory,695347,sa3017754,sa3017754
DET,Tigers,0,0,0,1,0,0,,1.84372,9,2,1,1,0,1,1,0.0,0,5.10499,1.6359,7.31227,5.0952,1.43513,1.38883,0.169,0.11776,0.051240473985672,,0.255598,0.284429,0.715824,5.41421,7.44353563785553,4.0372353019183125,8.218605160713196,4.457618597083599,-0.0219285,-0.00624858,0,999.0,6.0,AL,Troy Watson,681890,sa3007249,sa3007249
ATL,Braves,0,0,0,1,0,0,,1.5085,7,2,1,1,0,1,1,0.0,0,5.82183,1.51945,4.46173,3.41207,1.30763,1.46211,0.11291,0.086347,0.026563093066215515,,0.287609,0.295728,0.629196,5.56426,4.962914848327638,3.289962377803727,6.542510032653809,4.337090706097375,-0.0219372,-0.0199492,0,999.0,16.0,NL,Rob Griswold,700375,sa3018118,sa3018118
TBR,Rays,0,0,0,1,0,0,,1.90447,8,2,1,1,0,1,1,0.0,0,5.18364,1.40478,6.99695,4.35844,1.60538,1.43796,0.184112,0.114684,0.06942755728960037,,0.249489,0.276393,0.656767,5.28792,7.8930777549743665,4.144501038191891,8.522349834442139,4.474919522289015,-0.0220339,-0.00604794,0,999.0,12.0,AL,Gerlin Rosario,703895,sa3019251,sa3019251
SDP,Padres,1,1,0,14,0,1,,14.0,59,13,7,7,2,11,5,,0,4.63636,1.36364,7.36364,3.54545,2.07692,1.36364,0.190141,0.0915493,0.09859154373407364,,0.25,0.28125,0.710526,4.77254,56.2,4.014285714285714,55.0,3.9285714285714284,-0.0220396,-0.00431442,0,999.0,29.0,NL,Luis Patiño,672715,22815,22815
TOR,Blue Jays,0,0,0,1,0,0,,1.15005,6,1,1,1,0,1,1,0.0,0,5.4071,1.98761,10.0463,7.76517,1.29376,1.70841,0.200426,0.154917,0.045508384704589844,,0.242687,0.280882,0.773245,6.20539,4.910370326042177,4.2697014372594095,4.750250220298767,4.130472621460947,-0.0220625,-0.0420902,0,999.0,14.0,AL,Julio Ortiz,683650,sa3009615,sa3009615
TBR,Rays,2,2,0,44,0,1,,44.0,188,40,22,21,6,41,18,,2,4.19484,1.31615,8.37525,3.74137,2.23855,1.15832,0.218485,0.0976009,0.12088382989168167,,0.237165,0.281923,0.710476,4.3661,173.8,3.95,168.0,3.8181818181818183,-0.0220654,-0.0270684,0,999.0,12.0,AL,Cole Sulser,642121,15256,15256
CLE,Guardians,0,0,1,1,0,0,,3.60414,17,4,3,2,1,2,2,0.0,0,5.7937,1.61417,5.94258,4.69025,1.26701,1.60323,0.143024,0.112884,0.030140623450279236,,0.270395,0.285553,0.667553,5.8844,1.9706504344940203,0.5467738123250014,3.020709753036499,0.8381217483755067,-0.0220753,-0.0745063,0,999.0,5.0,AL,Jogly Garcia,805702,sa3019633,sa3019633
ARI,Diamondbacks,0,0,0,1,0,0,,1.37964,7,2,1,1,0,1,1,0.0,0,5.60053,1.71836,6.04116,4.99956,1.20834,1.3755,0.139055,0.115079,0.023975476622581482,,0.275833,0.297791,0.690441,5.64496,4.009313821792603,2.906064285920427,5.8981850147247314,4.275171659019423,-0.0221045,-0.0262031,0,999.0,15.0,NL,Zach Barnes,695071,sa3017203,sa3017203
SEA,Mariners,0,0,0,1,0,0,,1.7453,8,2,1,1,0,1,1,0.0,0,5.1698,1.44106,5.77218,4.02662,1.4335,1.34398,0.148209,0.103389,0.04481956362724304,,0.259337,0.277661,0.660446,5.31253,6.715220403671265,3.847602242470581,7.7265002727508545,4.427032619753319,-0.0221289,-0.0169365,0,999.0,11.0,AL,Jimmy Kingsbury,700675,sa3016838,sa3016838
ATH,Athletics,0,0,0,1,0,0,,1.63805,7,2,1,1,0,1,1,0.0,0,5.402,1.45072,5.61096,3.38232,1.65891,1.57316,0.141049,0.0850255,0.05602399259805679,,0.268899,0.281355,0.659322,5.45971,5.921540594100953,3.615002569695813,7.190230131149292,4.389516543499324,-0.022164,-0.0198798,0,999.0,10.0,AL,Colin Peluse,668761,sa3011126,sa3011126
ARI,Diamondbacks,0,0,0,1,0,0,,1.12059,6,1,1,1,0,1,1,0.0,0,5.80357,1.90668,7.10521,6.73561,1.05487,1.32168,0.155786,0.147683,0.008103713393211365,,0.272208,0.304756,0.706828,5.93414,4.6923957824707045,4.187418172162707,4.602970123291016,4.107616158934085,-0.0221859,-0.0394724,0,999.0,15.0,NL,Sam Knowlton,681060,sa3023467,sa3023467
BOS,Red Sox,0,0,1,1,0,0,,2.75346,14,3,2,2,1,2,2,0.0,0,5.94046,1.75155,6.75606,5.3102,1.27228,1.79297,0.151504,0.119081,0.03242320567369461,,0.269698,0.286667,0.699852,6.19905,-1.7243665218353277,-0.6262535236146585,-1.232680082321167,-0.44768338706877253,-0.0222358,-0.0193328,0,999.0,3.0,AL,Adam Bates,806724,sa3023637,sa3023637
ATL,Braves,0,0,0,1,0,0,,2.0,12,3,1,1,0,3,1,0.0,0,4.73325,1.91031,11.6456,5.39687,2.15785,1.95003,0.21566,0.099942,0.11571791768074036,,0.245723,0.28614,0.831312,5.39357,10.0,5.0,13.0,6.5,-0.0223372,0.00613974,0,999.0,16.0,NL,Didier Fuentes,800311,sa3018841,sa3018841
MIL,Brewers,1,1,0,26,0,1,,26.0,111,20,13,12,3,28,16,,1,4.19616,1.40722,9.90684,5.50281,1.80033,1.14829,0.252767,0.140401,0.11236630380153656,,0.215698,0.271514,0.730902,4.61998,112.5,4.326923076923077,100.0,3.8461538461538463,-0.0223525,0.00765079,0,999.0,23.0,NL,Jacob Misiorowski,694819,sa3020644,sa3020644
ARI,Diamondbacks,0,0,0,1,0,0,,1.32618,6,2,1,1,0,1,1,0.0,0,5.98653,1.73528,4.36146,4.78309,0.911849,1.18681,0.104025,0.114081,-0.01005631685256958,,0.295537,0.310094,0.650541,5.66721,3.613739800453186,2.724921902058039,5.630905270576477,4.245955145493232,-0.0223787,-0.0289614,0,999.0,15.0,NL,Eli Saul,683272,sa3020471,sa3020471
COL,Rockies,0,0,0,1,0,0,,1.6,10,2,1,1,0,2,1,0.0,0,5.71798,2.10559,9.1811,5.83783,1.57269,1.89049,0.17181,0.109246,0.06256400048732758,,0.27904,0.312418,0.779278,6.00563,7.640000176429749,4.775000039115548,9.00000011920929,5.624999990686774,-0.0225169,-0.00439965,0,999.0,19.0,NL,Everett Catlett,700481,sa3028650,sa3028650
ARI,Diamondbacks,0,0,0,1,0,0,,1.06965,7,1,1,1,0,1,1,0.0,0,5.32755,2.25071,9.30939,7.80548,1.19267,1.49,0.166997,0.140019,0.02697800099849701,,0.263515,0.300711,0.794565,6.08212,4.3154465675354015,4.034428674023028,4.3482747077941895,4.065119076117507,-0.0225374,-0.0420532,0,999.0,15.0,NL,Grayson Hitt,694491,sa3025020,sa3025020
TEX,Rangers,0,0,0,1,0,0,,1.76587,8,2,1,1,0,1,1,0.0,0,5.60517,1.53503,6.26291,4.57087,1.37018,1.50769,0.156821,0.114453,0.04236806929111481,,0.26485,0.285133,0.657288,5.62993,6.867422819137574,3.8889786888346825,7.8293397426605225,4.433706240134626,-0.0225431,-0.00916463,0,999.0,13.0,AL,Adonis Villavicencio,800536,sa3019070,sa3019070
MIN,Twins,1,1,0,16,0,1,,16.0,70,17,10,9,3,13,5,,1,4.89497,1.31721,7.00432,2.52844,2.77022,1.5474,0.182049,0.0657164,0.11633222550153732,,0.262246,0.287984,0.671778,4.81548,49.3,3.08125,53.0,3.3125,-0.0225831,-0.0634862,0,999.0,8.0,AL,Darren McCaughan,670766,20038,20038
HOU,Astros,0,0,1,1,0,0,,3.80491,18,4,3,2,1,3,2,0.0,0,5.74102,1.59082,6.00605,4.42531,1.3572,1.65607,0.144461,0.10644,0.03802075237035751,,0.269678,0.283815,0.67064,5.85546,5.456370639801024,1.434032221377695,6.0245747566223145,1.5833664703925128,-0.0226019,-0.0642328,0,999.0,21.0,AL,Derek True,689223,sa3023126,sa3023126
TBR,Rays,0,0,0,1,0,0,,1.25664,6,1,1,1,0,1,1,0.0,0,5.74951,1.69067,7.6274,6.35008,1.20115,1.42672,0.183711,0.152946,0.03076516091823578,,0.255976,0.290802,0.676041,5.82647,5.699135684967041,4.535217626400898,5.283199787139893,4.2042271184446935,-0.0226461,-0.0394339,0,999.0,12.0,AL,Dan Hammer,669285,sa3011525,sa3011525
CIN,Reds,0,0,0,1,0,0,,1.63427,8,2,1,1,0,1,1,0.0,0,5.70386,1.77682,6.94201,5.19211,1.33703,1.74439,0.1512,0.113087,0.03811345994472504,,0.268691,0.287404,0.72045,6.05032,5.893627643585206,3.6062665271213294,7.171370029449463,4.388107504374408,-0.0226993,-0.00829277,0,999.0,18.0,NL,Jimmy Romano,695740,sa3025543,sa3025543
MIL,Brewers,0,0,0,1,0,0,,1.0,5,1,1,1,0,1,0,0.0,0,6.12882,1.76722,6.00125,3.97886,1.50828,2.26029,0.127542,0.0845613,0.04298117011785507,,0.280107,0.281676,0.722963,6.58976,6.800000000000001,6.800000000000001,7.0,7.0,-0.0227134,-0.0467844,0,706.9299926757812,23.0,NL,Jake Bauers,641343,15194,15194
PHI,Phillies,0,0,0,1,0,0,,1.71863,8,2,1,1,0,1,1,0.0,0,5.57981,1.59117,7.52699,5.66855,1.32785,1.51468,0.185309,0.139556,0.04575338959693909,,0.251168,0.280938,0.674278,5.73884,6.517839622497559,3.792469054347929,7.593134880065918,4.418140170056118,-0.022757,-0.00952445,0,999.0,26.0,NL,Jaydenn Estanista,692838,sa3016230,sa3016230
HOU,Astros,0,0,1,1,0,0,,3.63138,16,4,3,2,1,3,2,0.0,0,5.6957,1.60832,6.59256,5.60364,1.17648,1.46073,0.162777,0.13836,0.02441735565662384,,0.257907,0.2813,0.664041,5.8459,4.172189664840703,1.1489277169034238,5.1568849086761475,1.420090762984339,-0.0228328,-0.0737945,0,999.0,21.0,AL,Jose Guedez,803247,sa3019682,sa3019682
PHI,Phillies,0,0,0,1,0,0,,1.2,8,2,1,1,0,1,1,0.0,0,5.21179,2.33152,10.688,6.24097,1.71256,2.26973,0.169651,0.0990631,0.07058797776699066,,0.262966,0.289359,0.858768,6.38215,2.680000352859497,2.2333335386382127,5.000000238418579,4.1666666997803565,-0.0229439,-0.0364513,0,999.0,26.0,NL,Luke Gabrysh,826939,sa3031808,sa3031808
SDP,Padres,0,0,0,1,0,0,,1.63778,8,2,1,1,0,1,1,0.0,0,5.21212,1.68596,7.34627,5.3171,1.38163,1.46945,0.165747,0.119964,0.04578216373920441,,0.256114,0.282686,0.722826,5.60226,5.919586634635926,3.6143923400091906,7.188909888267517,4.389418119356321,-0.0229943,-0.0183185,0,999.0,29.0,NL,Harry Gustin,814480,sa3023229,sa3023229
KCR,Royals,0,0,1,1,0,0,,4.5559,20,4,3,3,1,3,3,0.0,0,5.86365,1.58381,5.95241,5.64273,1.05488,1.34499,0.153114,0.145148,0.007965877652168274,,0.262994,0.285558,0.634527,5.83022,8.013681888580324,1.7589667652283696,6.779514789581299,1.4880726943055995,-0.0229962,-0.00585864,0,999.0,7.0,AL,Frank Mozzicato,700924,sa3018242,sa3018242
PHI,Phillies,0,0,0,1,0,0,,2.0,10,2,1,1,0,2,1,0.0,0,5.33106,1.67927,7.33067,4.49665,1.63025,1.65029,0.162904,0.0999255,0.06297819316387177,,0.265386,0.289017,0.725669,5.58619,10.600000000000001,5.300000000000001,11.0,5.5,-0.0230117,0.00551118,0,999.0,26.0,NL,Marcus Morgan,808861,sa3038363,sa3038363
ATH,Athletics,0,0,0,1,0,0,,2.0,14,3,1,1,0,3,1,0.0,0,4.48634,2.1782,12.8414,5.3237,2.41212,2.07797,0.203832,0.0845031,0.11932865530252457,,0.250481,0.289897,0.880746,5.31079,10.0,5.0,13.0,6.5,-0.02305,-0.00090588,0,999.0,10.0,AL,Gage Jump,695611,sa3034986,sa3034986
PIT,Pirates,0,0,0,1,0,0,,0.902018,5,1,1,1,0,1,1,0.0,0,6.09354,2.16064,6.87285,6.61714,1.03864,1.90024,0.129533,0.124713,0.004819303750991821,,0.280034,0.29506,0.761987,6.8,3.0749332785606387,3.4089488706103497,3.5100900530815125,3.8913746862806526,-0.0230672,-0.0495891,0,999.0,27.0,NL,Brennan Malone,683005,sa3011741,sa3011741
TOR,Blue Jays,0,0,1,1,0,0,,4.35564,19,4,3,3,1,3,3,0.0,0,5.77041,1.50556,6.26549,5.29599,1.18306,1.51037,0.163496,0.138197,0.025298967957496643,,0.253555,0.272171,0.633771,5.87871,6.531742572784426,1.4996053945720382,5.778204441070557,1.3266025802783115,-0.023083,-0.0327466,0,999.0,14.0,AL,Michael Dominguez,686597,sa3011198,sa3011198
TBR,Rays,0,0,1,1,0,0,,3.0,17,4,2,2,1,3,2,0.0,0,5.41892,1.91298,8.62242,5.1647,1.66949,1.93014,0.169067,0.101269,0.06779846549034119,,0.266237,0.291567,0.7784,5.94895,-0.4999999999999982,-0.16666666666666607,2.0,0.6666666666666666,-0.0230887,-0.0227302,0,999.0,12.0,AL,Ryan Andrade,822876,sa3026078,sa3026078
DET,Tigers,0,0,0,1,0,0,,1.9014,8,2,1,1,0,1,1,0.0,0,5.54437,1.52599,5.66525,4.67249,1.21247,1.21135,0.146988,0.12123,0.02575753629207611,,0.271172,0.295792,0.637836,5.36607,7.870367717742918,4.139246555571911,8.507005214691162,4.474072025092244,-0.0231079,-0.0032007,0,999.0,6.0,AL,Marco Jimenez,672380,sa3002926,sa3002926
ATL,Braves,0,0,0,1,0,0,,1.49358,6,2,1,1,0,1,1,0.0,0,5.9991,1.50513,5.1559,4.25073,1.21294,1.42711,0.136259,0.112337,0.02392151951789856,,0.280374,0.296128,0.605623,5.64386,4.852469825744628,3.248891630255234,6.4678850173950195,4.330466391976651,-0.023108,-0.0207271,0,999.0,16.0,NL,Jonathan Hughes,663670,sa3014908,sa3014908
SEA,Mariners,0,0,0,1,0,0,,0.778747,5,1,1,0,0,1,1,0.0,0,5.37804,2.35808,9.53711,6.86527,1.38918,2.35333,0.151383,0.108973,0.042410269379615784,,0.259075,0.275781,0.85613,6.97363,2.1627279639244086,2.7771893855183474,2.893735110759735,3.715885940421763,-0.0231392,-0.0654742,0,999.0,11.0,AL,Curtis Washington Jr.,690944,sa3019803,sa3019803
ATL,Braves,0,0,1,1,0,0,,4.48279,20,5,3,3,1,2,2,0.0,0,5.88194,1.51832,4.79163,3.42559,1.39877,1.61302,0.120137,0.0858872,0.03424955904483795,,0.284141,0.29112,0.634764,5.71454,5.872610664367674,1.3100361426482607,7.413926124572754,1.6538660124440996,-0.023226,-0.0146083,0,999.0,16.0,NL,Blane Abeyta,686588,sa3014975,sa3014975
PHI,Phillies,0,0,0,1,0,0,,1.2518,6,1,1,1,0,1,1,0.0,0,5.79621,1.8366,7.0492,6.34612,1.11079,1.61657,0.154247,0.138862,0.015384271740913391,,0.262523,0.284379,0.714884,6.23866,5.663349556922913,4.524150412731565,5.25901997089386,4.201152892425434,-0.0232696,-0.0338062,0,999.0,26.0,NL,Drew Garrett,690312,sa3022322,sa3022322
CHC,Cubs,0,0,0,1,0,0,,1.60746,7,1,1,1,0,1,1,0.0,0,5.32807,1.63043,7.93917,6.32276,1.25565,1.28806,0.194229,0.154684,0.03954480588436127,,0.245433,0.284815,0.687962,5.54582,8.295204162597658,5.160441970070198,7.037300109863281,4.377900547241722,-0.0233019,-0.0186657,0,999.0,17.0,NL,Sam Thoresen,679645,sa3014920,sa3014920
STL,Cardinals,0,0,1,1,0,0,,2.19726,10,2,2,1,0,1,1,0.0,0,6.11612,1.56703,4.76871,4.87773,0.97765,1.62803,0.120368,0.123119,-0.002751678228378296,,0.269194,0.272564,0.627802,6.24061,10.05970211029053,4.578300088845834,9.986285209655762,4.544887111104167,-0.0234242,-0.0621895,0,999.0,28.0,NL,Dionys Rodriguez,681051,sa3005877,sa3005877
WSN,Nationals,0,0,0,1,0,0,,1.50406,7,2,1,1,0,1,1,0.0,0,5.91692,1.608,5.46482,4.78258,1.14265,1.47131,0.135358,0.118459,0.016898371279239655,,0.275904,0.291602,0.64529,5.82875,4.93007333278656,3.2778348867793725,6.520319819450378,4.335134659157963,-0.0234735,-0.0217563,0,999.0,24.0,NL,Wander Arias,691429,sa3011440,sa3011440
SDP,Padres,0,0,1,1,0,0,,4.64988,20,5,3,3,1,3,2,0.0,0,5.89452,1.44954,5.32192,4.00819,1.32776,1.63164,0.140102,0.105517,0.03458438068628311,,0.269377,0.278457,0.614016,5.81927,9.10908327102661,1.958994829204172,10.249380588531494,2.2042265920811954,-0.023527,-0.0190234,0,999.0,29.0,NL,Enmanuel Pinales,800215,sa3018832,sa3018832
SEA,Mariners,2,2,0,31,0,1,,31.0,137,29,17,15,4,31,14,,2,4.39471,1.40387,8.88098,4.12004,2.15556,1.09868,0.222989,0.103448,0.11954022943973541,,0.24282,0.29562,0.70132,4.36689,122.79999999999998,3.9612903225806444,121.0,3.903225806451613,-0.0235413,-0.0826871,0,999.0,11.0,AL,Jackson Kowar,663804,21549,21549
MIN,Twins,0,0,0,1,0,0,,1.78266,8,2,1,1,0,1,1,0.0,0,5.60077,1.42524,5.67463,3.6718,1.54546,1.61543,0.147543,0.0954688,0.05207444727420807,,0.266386,0.278445,0.635073,5.60288,6.991691112518311,3.9220531917653854,7.913304805755615,4.439040837381514,-0.0235975,-0.0089408,0,999.0,8.0,AL,Samuel Perez,682840,sa3008176,sa3008176
CLE,Guardians,0,0,0,1,0,0,,1.6,10,2,1,1,0,2,1,0.0,0,4.99142,2.07997,9.03665,5.41073,1.67013,1.74832,0.160652,0.0961908,0.06446079909801483,,0.264996,0.293132,0.815385,5.6926,7.640000176429749,4.775000039115548,9.00000011920929,5.624999990686774,-0.0236184,-0.0190414,0,999.0,5.0,AL,Conner Whittaker,701422,sa3045152,sa3045152
CHC,Cubs,0,0,1,1,0,0,,3.79509,17,4,3,2,1,2,2,0.0,0,5.80941,1.59144,5.47923,4.75269,1.15287,1.44766,0.136011,0.117976,0.01803484559059143,,0.272948,0.288695,0.648802,5.78086,3.3836357116699265,0.8915834304157687,3.9754295349121094,1.0475203018719235,-0.0236289,-0.0643517,0,999.0,17.0,NL,Tyler Schlaffer,690370,sa3011815,sa3011815
PIT,Pirates,0,0,0,1,0,0,,1.59736,8,2,1,1,0,1,1,0.0,0,5.54659,1.81427,6.4999,6.23064,1.04322,1.19977,0.146801,0.140719,0.006081312894821167,,0.2693,0.298623,0.701108,5.71523,5.620486164093019,3.518602960733608,6.986814975738525,4.373968219473163,-0.0237381,-0.0139189,0,999.0,27.0,NL,J.C. Flowers,669001,sa3011493,sa3011493
CLE,Guardians,0,0,1,1,0,0,,4.94813,21,5,4,3,1,3,2,0.0,0,5.83332,1.51491,5.3007,4.37863,1.21058,1.50145,0.136217,0.112522,0.02369527518749237,,0.271522,0.284184,0.629801,5.76588,11.316155910491947,2.2869564446454027,11.74064588546753,2.372744418197242,-0.023745,-0.0871739,0,999.0,5.0,AL,Aaron Davenport,702126,sa3017615,sa3017615
NYM,Mets,0,0,0,1,0,0,,1.0,7,2,1,1,0,1,1,0.0,0,5.15779,2.35748,10.0132,7.02059,1.42626,2.12653,0.15894,0.111438,0.04750199615955353,,0.256918,0.279934,0.854372,6.5937,1.2000000000000002,1.2000000000000002,4.0,4.0,-0.0237886,-0.0507199,0,999.0,25.0,NL,Robert Dominguez,693013,sa3014694,sa3014694
