Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
NYY,Yankees,135.0,520.795,580.897,130.725,82.1178,24.5956,1.2888,22.7227,72.3621,73.378,51.632,1.72949,140.737,3.2747,4.0521,0.69146,10.3329,6.72622,2.50596,0.25101,0.32019,0.434079,0.754269,0.326331,0.0888834,0.242275,0.36687,0.183069,3.76464,0.298854,,,75.504,7.5518,-0.13,-0.737493,-0.737493,1.73866,8.124132215976715,-10.685555338859558,113.332,676.9,5.014074074,676.9,5.014074074,174.5399932861328,0.0297619,1B,/players/paul-goldschmidt/9218/stats?position=1B,9,AL,Paul Goldschmidt,502671,9218,9218
TEX,Rangers,94.0,345.337,395.497,82.9118,53.1898,16.7589,1.76032,11.2028,49.9158,39.9921,36.2111,0.685791,82.224,8.51205,3.10589,2.33104,6.61686,8.68156,2.41991,0.24009,0.324634,0.396134,0.720768,0.316687,0.0915586,0.207901,0.440396,0.156044,5.26675,0.281194,,,48.3359,2.07146,1.42,-0.0111252,-0.0111252,1.73803,2.962837841361761,0.660152792930603,106.572,430.4,4.578723404,430.4,4.578723404,399.80999755859375,0.0797546,3B/SS,/players/josh-smith/26396/stats?position=3B/SS,13,AL,Josh Smith,669701,26396,26396
CLE,Guardians,144.0,546.633,615.539,145.666,114.777,24.0006,3.44032,3.44794,68.3104,50.2008,56.8477,1.01115,59.6013,4.90907,4.46173,2.68794,12.4471,15.9594,5.07213,0.266478,0.338455,0.341894,0.680349,0.303769,0.0923544,0.0968278,0.9538,0.0754163,5.03553,0.291403,,,68.829,-3.17557,4.08,-0.247656,-0.247656,1.73622,-1.15516597032547,-2.5866665840148926,98.7115,587.9,4.082638888,587.9,4.082638888,144.2899932861328,0.05223881,OF,/players/steven-kwan/24610/stats?position=OF,5,AL,Steven Kwan,680757,24610,24610
NYY,Yankees,130.0,505.369,561.965,122.975,76.5062,23.9781,2.10738,20.3836,68.5965,67.5006,47.3261,3.11518,100.194,3.14784,5.67324,0.448886,7.32599,13.8862,3.5386,0.243338,0.308894,0.420127,0.729021,0.314109,0.0842154,0.178292,0.472347,0.176789,4.95576,0.262742,,,67.5151,1.77748,-4.16,0.366492,0.366492,1.72483,3.411113202571869,-5.474388957023621,104.735,618.2,4.755384615,618.2,4.755384615,92.4000015258789,0.15189873,1B/OF,/players/cody-bellinger/15998/stats?position=1B/OF,9,AL,Cody Bellinger,641355,15998,15998
CLE,Guardians,124.0,479.603,532.412,111.676,80.523,22.315,1.66351,7.17416,56.1578,45.9278,40.1617,1.44112,101.337,6.69328,3.74731,2.20687,9.90708,15.7998,5.59629,0.23285,0.298999,0.331191,0.63019,0.279603,0.0754335,0.190335,0.39632,0.0983408,5.08868,0.27879,,,49.1782,-13.1023,4.2,-0.100526,-0.100526,1.70171,-11.24108762294054,9.940740585327148,81.7125,442.8,3.570967741,442.8,3.570967741,438.5400085449219,0.0,SS,/players/brayan-rocchio/23690/stats?position=SS,5,AL,Brayan Rocchio,677587,23690,23690
STL,Cardinals,141.0,546.344,600.797,134.402,92.7223,24.8552,1.23538,15.5886,62.3419,68.5545,43.5685,1.84533,84.3541,4.42941,5.76802,0.687341,10.5402,2.51316,1.02774,0.246002,0.303943,0.381616,0.685559,0.29885,0.0725178,0.140404,0.516495,0.135614,2.86489,0.262762,,,64.8018,-5.47832,1.19,-1.00967,-1.00967,1.69598,-6.555414915084839,2.9955555200576782,92.2808,579.9,4.112765957,579.9,4.112765957,222.5399932861328,0.03658537,3B,/players/nolan-arenado/9777/stats?position=3B,28,NL,Nolan Arenado,571448,9777,9777
TEX,Rangers,128.0,491.921,539.668,120.143,67.3101,22.8206,1.63856,28.3737,70.0062,77.5295,34.7567,1.28374,139.107,8.70003,3.4832,0.807101,10.0304,1.40797,0.46657,0.244232,0.303603,0.470323,0.773926,0.331242,0.0644038,0.257765,0.249855,0.226091,3.17836,0.27985,,,72.2783,9.149,-1.29,-0.771456,-0.771456,1.69068,9.609045445919037,-11.258418083190918,116.811,655.2,5.11875,655.2,5.11875,108.66000366210938,0.15568862,3B,/players/jake-burger/22275/stats?position=3B,13,AL,Jake Burger,669394,22275,22275
TEX,Rangers,100.0,359.198,419.85,86.9043,49.4702,15.7899,0.790609,20.8536,57.179,56.7354,48.0988,2.53217,93.5302,8.10211,3.49231,0.658272,7.12307,3.92574,1.39358,0.24194,0.341629,0.464469,0.806097,0.347443,0.114562,0.222771,0.514259,0.222529,3.64616,0.266005,,,61.7056,12.5924,0.0,-0.593278,-0.593278,1.67989,12.957192778587341,-10.710336685180664,128.207,550.5,5.505,550.5,5.505,311.3399963378906,1.0,OF,/players/joc-pederson/11899/stats?position=OF,13,AL,Joc Pederson,592626,11899,11899
COL,Rockies,136.0,512.415,584.391,124.026,78.6448,24.7952,1.17446,19.4117,69.1914,70.3925,64.1802,3.35308,165.846,3.36819,3.99316,0.434758,10.492,5.7703,1.98136,0.242042,0.328063,0.408664,0.736727,0.32112,0.109824,0.283793,0.386986,0.166621,3.53325,0.315913,,,73.5072,5.14627,0.49,-0.775759,-0.775759,1.66748,-5.878874838352203,2.5887653827667236,92.6975,646.0,4.75,646.0,4.75,272.17999267578125,0.01197605,2B/3B,/players/ryan-mcmahon/15112/stats?position=2B/3B,19,NL,Ryan McMahon,641857,15112,15112
TEX,Rangers,74.0,275.622,313.67,67.048,40.9805,14.3233,2.46816,9.27606,43.0068,31.554,31.9438,1.07612,73.743,3.2344,2.20875,0.661211,4.25456,10.6049,2.27473,0.243261,0.326592,0.414103,0.740695,0.322629,0.101839,0.235097,0.433177,0.170842,6.40589,0.296553,,,39.8356,3.14311,1.16,0.607114,0.607114,1.66744,4.46600866317749,1.205678939819336,110.752,356.1,4.812162162,356.1,4.812162162,306.04998779296875,0.06382979,OF,/players/evan-carter/27790/stats?position=OF,13,AL,Evan Carter,694497,27790,27790
WSN,Nationals,112.0,395.945,430.325,94.1456,64.3775,18.272,0.374051,11.122,39.7229,51.72,24.504,1.59472,49.1958,5.28103,3.73744,0.856653,8.1034,1.24865,0.606423,0.237774,0.288568,0.370081,0.658648,0.286685,0.0569431,0.114323,0.498091,0.132307,2.27611,0.244644,,,42.2014,-8.1371,2.61,-0.72646,-0.72646,1.6611,-9.479977905750275,11.251975297927856,82.9892,375.1,3.349107142,375.1,3.349107142,209.4499969482422,0.06569343,C,/players/keibert-ruiz/19610/stats?position=C,24,NL,Keibert Ruiz,660688,19610,19610
KCR,Royals,134.0,499.4,562.679,130.401,79.3057,30.3975,1.36929,19.3286,67.6773,77.1049,51.366,3.36198,71.343,5.21835,5.81883,0.875798,10.8167,0.344891,0.130052,0.261116,0.332831,0.443578,0.77641,0.334304,0.0912884,0.126792,0.719987,0.182463,2.19383,0.267937,,,76.7468,10.9258,-0.13,-1.02966,-1.02966,1.64429,8.29187822341919,-11.158806681632996,114.478,668.3,4.987313432,668.3,4.987313432,119.11000061035156,0.22695035,1B/DH,/players/vinnie-pasquantino/27676/stats?position=1B/DH,7,AL,Vinnie Pasquantino,686469,27676,27676
TEX,Rangers,131.0,496.792,552.332,115.748,65.8442,21.8915,1.61461,26.3979,73.6474,72.1305,44.4749,1.59478,145.452,6.28598,4.26223,0.516372,7.52669,12.0822,4.26076,0.232991,0.301748,0.442967,0.744715,0.320357,0.080522,0.263342,0.30577,0.209976,4.96341,0.271413,,,69.1353,4.52455,-1.15,-0.216914,-0.216914,1.63023,5.568036362528801,-8.225617289543152,109.154,633.8,4.838167938,633.8,4.838167938,151.52000427246094,0.13690476,OF,/players/adolis-garcia/19287/stats?position=OF,13,AL,Adolis García,666969,19287,19287
LAA,Angels,60.0,210.924,235.331,50.2987,31.9746,9.37941,0.34793,8.59674,26.4171,29.8461,16.4363,0.190404,57.5284,3.32572,1.44123,0.273322,4.83358,0.330575,0.134211,0.238468,0.30182,0.408507,0.710327,0.309231,0.0698431,0.244457,0.285707,0.170039,2.48815,0.28516,,,27.349,-0.179591,3.81,-0.395066,-0.395066,1.60082,-0.5194541066884995,8.16185188293457,99.538,236.7,3.945,236.7,3.945,417.82000732421875,0.0,C,/players/travis-darnaud/7739/stats?position=C,1,AL,Travis d'Arnaud,518595,7739,7739
HOU,Astros,86.0,327.678,363.624,79.0823,50.8931,15.9536,1.26795,10.9677,45.2557,39.3219,27.1188,0.567613,84.5239,5.21856,2.22926,1.37925,6.26439,8.05915,2.3528,0.241342,0.307581,0.39818,0.705761,0.308112,0.0745793,0.232449,0.320842,0.156838,5.05013,0.290572,,,41.9309,-0.605071,1.01,0.00652161,0.00652161,1.58485,0.8668748387135565,2.3371604681015015,102.068,375.5,4.366279069,375.5,4.366279069,454.8800048828125,0.0,OF,/players/jake-meyers/20308/stats?position=OF,21,AL,Jake Meyers,676694,20308,20308
MIA,Marlins,108.0,410.837,452.221,101.794,63.7493,21.9826,2.19848,13.8635,53.46,53.2978,33.8652,0.156152,127.956,4.25624,2.7839,0.478832,6.47701,9.29393,2.24062,0.247772,0.309724,0.413216,0.72294,0.314425,0.0748865,0.282951,0.264663,0.165443,5.32145,0.32351,,,54.4454,1.54547,-0.82,0.148546,0.148546,1.58204,-0.5683959573507309,0.8466666340827942,98.6742,492.5,4.560185185,492.5,4.560185185,282.1600036621094,0.08695652,2B/3B,/players/connor-norby/29592/stats?position=2B/3B,20,NL,Connor Norby,681393,29592,29592
ATH,Athletics,89.0,334.71,368.829,76.7738,46.3979,15.8225,1.49823,13.0553,49.1177,38.0945,27.5518,0.0748023,115.549,3.01388,2.21698,1.33702,4.40087,15.2454,4.03177,0.229374,0.292086,0.402613,0.694699,0.302119,0.0747005,0.313285,0.238443,0.173239,6.29165,0.305865,,,40.7524,-2.39256,0.67,0.809357,0.809357,1.57864,0.9266066253185272,2.043456733226776,100.278,380.8,4.278651685,380.8,4.278651685,245.74000549316406,0.0,2B,/players/zack-gelof/29766/stats?position=2B,10,AL,Zack Gelof,680869,29766,29766
ARI,Diamondbacks,130.0,493.505,553.13,131.094,84.4562,26.925,1.14051,18.5719,69.4623,76.6582,48.6627,4.59,77.611,5.6792,4.76519,0.517837,12.7984,7.32767,2.79585,0.265638,0.335562,0.437716,0.773278,0.333166,0.087977,0.140312,0.627008,0.172079,3.87762,0.279844,,,74.9376,10.2336,0.08,-0.726032,-0.726032,1.57385,7.393332242965698,-10.550410196185112,112.275,672.1,5.17,672.1,5.17,100.47000122070312,0.0969697,1B/OF,/players/josh-naylor/18839/stats?position=1B/OF,15,NL,Josh Naylor,647304,18839,18839
MIN,Twins,104.0,379.171,436.222,85.7263,45.3309,18.5673,1.37745,20.4507,56.59,58.931,44.5835,2.51585,147.03,9.82083,2.33717,0.309134,5.50714,2.73306,0.810952,0.226089,0.321465,0.444128,0.765593,0.330942,0.102204,0.337052,0.303228,0.218039,3.98611,0.304986,,,58.3184,7.28995,-2.64,-0.549125,-0.549125,1.56731,8.064963698387146,-7.454814672470093,117.258,519.3,4.99326923,519.3,4.99326923,264.8399963378906,0.16470588,OF,/players/matt-wallner/26466/stats?position=OF,8,AL,Matt Wallner,670242,26466,26466
CLE,Guardians,126.0,485.166,538.349,116.886,73.686,25.0872,2.41197,15.7014,70.5114,56.8155,42.1269,0.0486399,131.093,6.77483,3.73424,0.547659,7.17882,24.9263,7.13806,0.240921,0.30827,0.399661,0.707931,0.309312,0.078252,0.243509,0.321352,0.15874,6.24578,0.295771,,,62.5993,-0.37579,-7.18,1.12717,1.12717,1.55998,2.73502254486084,-5.605925798416138,102.61,579.4,4.598412698,579.4,4.598412698,170.22999572753906,0.01351351,OF,/players/lane-thomas/16939/stats?position=OF,5,AL,Lane Thomas,657041,16939,16939
PIT,Pirates,127.0,486.983,530.901,124.058,87.4949,22.8199,1.79705,11.9463,62.4255,57.0185,35.821,0.573182,98.2094,3.42158,4.04837,0.627166,10.9516,14.8781,5.49037,0.254748,0.307955,0.382582,0.690538,0.301809,0.067472,0.184986,0.364741,0.127834,5.00944,0.294353,,,58.5273,-3.57653,1.93,-0.243762,-0.243762,1.55874,-6.4539465457201,3.889876365661621,90.218,529.8,4.171653543,529.8,4.171653543,362.1099853515625,0.0,3B,/players/kebryan-hayes/18577/stats?position=3B,27,NL,Ke'Bryan Hayes,663647,18577,18577
BAL,Orioles,113.0,433.755,474.507,115.784,76.3736,20.893,1.46065,17.0568,57.6778,62.248,32.4478,1.23428,105.659,3.34009,4.47732,0.487087,8.81364,2.66113,0.896178,0.266934,0.319759,0.439808,0.759567,0.327308,0.0683822,0.222672,0.307099,0.172874,3.47397,0.312907,,,62.0486,6.54166,0.39,-0.706216,-0.706216,1.52778,8.333608031272888,-9.384610533714294,116.65,549.9,4.866371681,549.9,4.866371681,227.75,0.04511278,1B,/players/ryan-mountcastle/18373/stats?position=1B,2,AL,Ryan Mountcastle,663624,18373,18373
NYY,Yankees,66.0,242.348,283.972,53.0388,28.4999,10.1615,0.712164,13.6653,38.5261,35.3127,33.5811,0.868156,76.3164,3.40181,1.55976,3.08085,4.10872,6.60497,1.72438,0.218854,0.320486,0.435821,0.756307,0.32858,0.118255,0.268746,0.440024,0.216967,5.00939,0.255794,,,37.4241,4.20566,-0.68,0.112642,0.112642,1.52634,4.958610586822033,0.3385184407234192,114.914,339.8,5.148484848,339.8,5.148484848,728.6599731445312,0.07954545,OF,/players/trent-grisham/18564/stats?position=OF,9,AL,Trent Grisham,663757,18564,18564
MIL,Brewers,125.0,477.851,528.495,117.565,85.8814,20.7484,3.86007,7.07522,63.4333,44.6858,42.0647,0.986362,101.814,1.86684,3.76795,2.94438,7.75876,34.2216,5.85124,0.246029,0.30729,0.350024,0.657314,0.289844,0.0795934,0.192648,0.413155,0.103995,6.91894,0.296434,,,53.1725,-8.64983,1.32,3.45778,3.45778,1.5216,-6.414153814315796,3.5705143213272095,84.3793,512.1,4.0968,512.1,4.0968,145.1300048828125,0.00598802,2B,/players/brice-turang/22186/stats?position=2B,23,NL,Brice Turang,668930,22186,22186
STL,Cardinals,129.0,470.962,549.498,111.769,70.4659,20.4767,1.09668,19.7297,69.0844,65.741,54.586,0.470782,143.393,17.074,3.21555,1.2556,12.1316,4.89,1.80298,0.237321,0.33605,0.411133,0.747183,0.329298,0.0993379,0.260954,0.380673,0.173812,3.71925,0.295895,,,72.735,8.45575,-0.37,-0.870222,-0.870222,1.5122,7.523862242698669,-11.157036900520325,112.775,627.8,4.866666666,627.8,4.866666666,72.54000091552734,0.38541667,C,/players/willson-contreras/11609/stats?position=C,28,NL,Willson Contreras,575929,11609,11609
TBR,Rays,88.0,338.954,372.65,80.2823,52.1537,16.3339,2.50306,9.29159,44.9972,36.9556,25.3096,1.05207,72.3641,4.46788,2.32202,1.59586,4.86948,13.7974,3.40652,0.236853,0.296614,0.382049,0.678663,0.295763,0.067918,0.194188,0.349754,0.145196,6.25873,0.27344,,,39.2679,-4.32397,1.84,0.741488,0.741488,1.49176,-1.0125885605812073,3.013885736465454,95.8862,362.3,4.117045454,362.3,4.117045454,359.5799865722656,0.02439024,OF,/players/jonny-deluca/26365/stats?position=OF,12,AL,Jonny DeLuca,676356,26365,26365
NYY,Yankees,118.0,458.008,510.153,110.608,71.7614,20.5768,2.0175,16.2519,66.4153,54.2367,45.317,1.86395,126.039,3.49986,2.69384,0.633936,8.39294,20.1608,4.83106,0.241497,0.312892,0.401685,0.714577,0.31137,0.0888302,0.247061,0.359548,0.160188,5.93958,0.296333,,,60.1656,0.488921,-0.13,1.13861,1.13861,1.47803,2.7778420448303223,-5.500760912895203,102.808,554.3,4.697457627,554.3,4.697457627,141.52000427246094,0.06896552,OF,/players/jasson-dominguez/28080/stats?position=OF,9,AL,Jasson Domínguez,691176,28080,28080
PIT,Pirates,124.0,477.263,518.284,126.154,97.7329,19.785,2.32255,6.31338,59.8498,45.8568,26.6592,0.0467648,78.5541,7.17959,3.42599,3.35378,11.8069,19.6414,6.00084,0.264328,0.310951,0.355201,0.666151,0.29376,0.0514374,0.151566,0.339374,0.0908729,5.78849,0.302764,,,53.7789,-6.84895,0.42,0.459856,0.459856,1.47681,-8.960166066884995,6.022409349679947,84.8007,477.6,3.851612903,477.6,3.851612903,373.9700012207031,0.0,SS,/players/isiah-kiner-falefa/16512/stats?position=SS,27,NL,Isiah Kiner-Falefa,643396,16512,16512
TBR,Rays,86.0,325.212,359.968,79.1947,47.3771,17.4929,1.98072,12.344,48.2385,41.7612,29.9821,1.92861,103.053,1.48379,2.68421,0.606168,3.46999,17.2274,4.15139,0.243517,0.307936,0.423358,0.731294,0.314933,0.0832909,0.286283,0.290939,0.17984,6.53866,0.314593,,,43.4856,1.37727,1.24,1.15709,1.15709,1.47633,5.016801714897156,-2.7414815425872803,109.371,405.0,4.709302325,405.0,4.709302325,146.6199951171875,0.07619048,OF,/players/josh-lowe/19953/stats?position=OF,12,AL,Josh Lowe,666139,19953,19953
LAA,Angels,87.0,330.909,371.784,73.0316,45.5398,13.2942,1.99393,12.2036,48.6596,36.5864,32.9754,0.116617,119.749,3.92622,1.66503,2.24651,4.78907,15.8082,3.49761,0.2207,0.297538,0.383563,0.681101,0.299124,0.0886952,0.322093,0.275371,0.162863,6.56115,0.303198,,,40.1825,-3.30803,2.61,1.09534,1.09534,1.47556,-2.1254788637161255,3.9988887310028076,92.4287,372.7,4.283908045,372.7,4.283908045,740.1099853515625,0.06451613,2B,/players/kyren-paris/26420/stats?position=2B,1,AL,Kyren Paris,677347,26420,26420
CHW,White Sox,118.0,445.184,502.474,103.495,63.4143,22.4495,1.71349,15.9178,58.9295,56.7516,47.0908,0.0453232,110.017,5.27104,4.00512,0.923696,6.6551,9.53648,2.8325,0.232477,0.31075,0.39787,0.70862,0.310348,0.0937178,0.218951,0.428031,0.165392,4.62051,0.270924,,,58.8467,0.0682202,-0.68,-0.15328,-0.15328,1.47279,0.7576414495706558,-3.2749075293540955,101.584,524.0,4.440677966,524.0,4.440677966,388.3399963378906,0.04878049,2B/3B,/players/miguel-vargas/20178/stats?position=2B/3B,4,AL,Miguel Vargas,678246,20178,20178
CHC,Cubs,104.0,401.765,445.294,98.1756,68.9977,16.5391,2.41955,10.2193,53.6085,46.6419,34.9078,0.526017,96.6931,4.84818,2.7567,1.01658,8.20282,13.9316,3.54586,0.244361,0.310463,0.37388,0.684342,0.300981,0.0783927,0.217144,0.361016,0.129519,5.86028,0.295543,,,48.7932,-3.29641,0.0,0.496043,0.496043,1.46015,-2.2764614522457123,1.6049381494522095,94.7933,436.9,4.200961538,436.9,4.200961538,999.0,0.0,3B,/players/matthew-shaw/33322/stats?position=3B,17,NL,Matt Shaw,807713,33322,33322
HOU,Astros,52.0,184.676,206.94,43.989,30.853,7.17687,0.166377,5.79276,22.5647,22.7264,16.9151,0.589983,40.3618,2.90224,1.60394,0.55933,5.35528,0.236209,0.100278,0.238196,0.309594,0.372962,0.682556,0.300156,0.0817392,0.195041,0.419087,0.134765,2.13688,0.272587,,,22.5381,-1.66939,5.36,-0.388627,-0.388627,1.45571,-1.2240387499332428,8.409382820129395,96.4718,198.1,3.809615384,198.1,3.809615384,568.1599731445312,0.03846154,C,/players/victor-caratini/14968/stats?position=C,21,AL,Victor Caratini,605170,14968,14968
TOR,Blue Jays,93.0,357.633,398.694,93.2048,65.9283,17.8303,1.31585,8.13025,46.9013,41.9093,33.5174,0.3639,74.7326,3.39775,2.66489,1.48134,9.56362,2.17954,0.668189,0.260616,0.327583,0.386032,0.713615,0.31384,0.0840681,0.187444,0.448498,0.125416,3.55498,0.306647,,,47.8132,1.1748,0.88,-0.643524,-0.643524,1.44907,2.0480875968933105,-1.329729676246643,105.9,407.9,4.386021505,407.9,4.386021505,526.3900146484375,0.14285714,2B,/players/will-wagner/29634/stats?position=2B,14,AL,Will Wagner,695238,29634,29634
BAL,Orioles,85.0,311.913,356.123,74.0832,44.1144,14.5272,1.16135,14.2802,46.4909,45.0133,36.6231,1.88087,108.051,4.98374,2.06539,0.537979,5.85913,5.55858,1.53404,0.237513,0.325351,0.428882,0.754234,0.327297,0.102838,0.30341,0.338941,0.19137,4.78394,0.312048,,,46.5651,4.90654,-0.72,-0.171285,-0.171285,1.449,6.610159859061241,-4.471082925796509,116.642,415.0,4.882352941,415.0,4.882352941,161.9499969482422,0.00558659,OF,/players/colton-cowser/29591/stats?position=OF,2,AL,Colton Cowser,681297,29591,29591
DET,Tigers,81.0,309.802,344.221,72.3971,44.1704,14.0493,3.46959,10.7078,44.374,35.9117,28.7761,0.685319,81.437,2.33331,2.39997,0.909365,3.57174,11.8615,2.86932,0.233688,0.301495,0.405126,0.706621,0.306665,0.083598,0.236584,0.353355,0.171438,6.92849,0.280333,,,39.2927,-0.973537,0.31,0.621483,0.621483,1.44064,0.895586222410202,1.5599998831748962,100.696,361.7,4.465432098,361.7,4.465432098,287.75,0.0,OF,/players/parker-meadows/23800/stats?position=OF,6,AL,Parker Meadows,678009,23800,23800
DET,Tigers,99.0,380.524,420.933,97.5781,64.8648,19.701,2.348,10.6643,50.583,45.1096,32.3916,0.514384,82.22,3.8519,3.455,0.710019,7.57658,7.18929,2.2241,0.256431,0.318454,0.404621,0.723075,0.315072,0.0769519,0.195328,0.393962,0.14819,5.07144,0.298576,,,50.8976,1.65767,-1.27,-0.256845,-0.256845,1.38836,2.926505923271179,-3.5385184288024902,106.609,456.3,4.609090909,456.3,4.609090909,389.1600036621094,0.03658537,OF,/players/matt-vierling/21558/stats?position=OF,6,AL,Matt Vierling,663837,21558,21558
MIL,Brewers,104.0,389.606,440.575,89.1275,59.2082,16.8391,2.54914,10.5311,53.9497,41.9372,42.3234,0.61566,132.283,4.08881,2.28197,2.2754,7.15334,20.1856,3.79094,0.228763,0.30924,0.36616,0.6754,0.298509,0.0960639,0.30025,0.319946,0.137397,6.44935,0.315554,,,47.3993,-4.13836,2.37,1.67303,1.67303,1.37455,-3.4841378927230835,2.140722945332527,90.2112,443.0,4.259615384,443.0,4.259615384,244.66000366210938,0.08333333,OF,/players/garrett-mitchell/27555/stats?position=OF,23,NL,Garrett Mitchell,669003,27555,27555
KCR,Royals,109.0,418.345,456.751,103.005,63.4352,23.6206,1.99582,13.9533,52.0767,57.1914,26.8853,0.781944,83.3736,5.14154,4.22716,2.15166,6.64128,4.33893,1.45328,0.24622,0.297035,0.412284,0.709318,0.306347,0.058862,0.182536,0.322468,0.166064,4.31217,0.273798,,,52.0212,-1.40862,0.44,-0.468058,-0.468058,1.37076,-3.1788870990276337,1.2004007697105408,94.813,472.2,4.332110091,472.2,4.332110091,388.0299987792969,0.13761468,2B,/players/michael-massey/27684/stats?position=2B,7,AL,Michael Massey,686681,27684,27684
MIN,Twins,98.0,360.55,411.074,89.6152,55.9928,18.5902,0.844214,14.188,50.4435,49.6953,43.2674,1.70795,101.576,3.72528,3.10959,0.421257,7.52081,2.90357,1.04735,0.248551,0.33266,0.422847,0.755508,0.328736,0.105254,0.2471,0.425959,0.174296,3.33133,0.30427,,,54.2262,6.13959,-1.77,-0.642795,-0.642795,1.3681,6.744598627090454,-7.223609924316406,115.706,479.3,4.890816326,479.3,4.890816326,321.239990234375,0.45238095,OF,/players/trevor-larnach/21501/stats?position=OF,8,AL,Trevor Larnach,663616,21501,21501
MIA,Marlins,100.0,386.681,420.265,103.997,75.2018,19.6933,2.5139,6.58806,49.5254,40.1584,25.0882,0.78137,71.209,3.34364,2.76514,2.3876,9.44059,15.3424,3.9246,0.268948,0.316909,0.383992,0.700901,0.30609,0.0596962,0.169438,0.352318,0.115044,5.98965,0.31256,,,47.7786,-1.38316,0.43,0.667247,0.667247,1.36576,-2.818447768688202,2.0653417706489563,93.0641,437.6,4.376,437.6,4.376,322.1099853515625,0.0,2B,/players/otto-lopez/19608/stats?position=2B,20,NL,Otto Lopez,672640,19608,19608
PIT,Pirates,76.0,289.947,318.347,76.2508,48.9278,17.0655,2.02904,8.22846,37.6038,37.8009,20.0356,0.355269,72.4429,4.86405,2.5933,0.906785,5.50312,3.66294,0.993118,0.262982,0.318644,0.420972,0.739617,0.320748,0.0629364,0.22756,0.276571,0.157991,4.77688,0.321058,,,39.9477,2.70811,0.11,-0.249506,-0.249506,1.33102,0.8793732970952988,1.4208205789327621,102.965,351.3,4.622368421,351.3,4.622368421,408.55999755859375,0.0,2B,/players/nick-gonzales/27490/stats?position=2B,27,NL,Nick Gonzales,693304,27490,27490
LAA,Angels,116.0,449.69,493.404,111.077,78.874,18.6552,2.04562,11.5026,60.1675,48.3298,33.8938,0.413384,79.6272,4.85346,3.73854,1.229,9.65703,18.4498,6.24155,0.247009,0.304413,0.374329,0.678742,0.297587,0.0686938,0.161383,0.425656,0.127319,5.5099,0.274842,,,52.7169,-5.00055,0.12,0.237038,0.237038,1.32751,-4.647769793868065,1.0266858264803886,91.3475,485.3,4.183620689,485.3,4.183620689,177.5500030517578,0.01030928,2B,/players/luis-rengifo/19858/stats?position=2B,1,AL,Luis Rengifo,650859,19858,19858
